"Time.sec.","Intensity"
0,472.13
2,472.13
4,472.13
6,472.196
8,472.261
10,472.327
12,472.114
14,471.9
16,471.687
18,471.591
20,471.495
22,471.399
24,471.312
26,471.225
28,471.138
30,471.079
32,471.021
34,470.962
36,471.096
38,471.229
40,471.363
42,471.284
44,471.204
46,471.125
48,470.936
50,470.746
52,470.557
54,470.388
56,470.22
58,470.051
60,469.92
62,469.789
64,469.658
66,469.772
68,469.885
70,469.999
72,469.871
74,469.744
76,469.616
78,469.653
80,469.691
82,469.728
84,469.661
86,469.595
88,469.528
90,469.061
92,468.594
94,468.127
96,468.51
98,468.893
100,469.276
102,469.31
104,469.344
106,469.378
108,468.999
110,468.619
112,468.24
114,468.279
116,468.317
118,468.356
120,468.223
122,468.09
124,467.957
126,468.007
128,468.058
130,468.108
132,467.801
134,467.495
136,467.188
138,467.012
140,466.836
142,466.66
144,466.963
146,467.265
148,467.568
150,467.193
152,466.817
154,466.442
156,466.807
158,467.173
160,467.538
162,467.519
164,467.501
166,467.482
168,466.971
170,466.46
172,465.949
174,465.893
176,465.838
178,465.782
180,465.813
182,465.843
184,465.874
186,465.975
188,466.076
190,466.177
192,465.796
194,465.416
196,465.035
198,464.964
200,464.893
202,464.822
204,464.808
206,464.793
208,464.779
210,464.675
212,464.572
214,464.468
216,464.711
218,464.954
220,465.197
222,464.781
224,464.366
226,463.95
228,464.216
230,464.482
232,464.748
234,464.46
236,464.172
238,463.884
240,463.826
242,463.767
244,463.709
246,463.567
248,463.424
250,463.282
252,463.284
254,463.285
256,463.287
258,463.304
260,463.322
262,463.339
264,463.129
266,462.919
268,462.709
270,463.027
272,463.346
274,463.664
276,463.222
278,462.78
280,462.338
282,462.436
284,462.533
286,462.631
288,462.321
290,462.011
292,461.701
294,461.799
296,461.896
298,461.994
300,461.858
302,461.721
304,461.585
306,461.773
308,461.961
310,462.149
312,461.767
314,461.384
316,461.002
318,461.16
320,461.318
322,461.476
324,461.204
326,460.931
328,460.659
330,460.755
332,460.851
334,460.947
336,460.883
338,460.818
340,460.754
342,460.544
344,460.333
346,460.123
348,460.201
350,460.279
352,460.357
354,460.365
356,460.374
358,460.382
360,460.093
362,459.805
364,459.516
366,459.34
368,459.165
370,458.989
372,458.739
374,458.489
376,458.239
378,458.206
380,458.172
382,458.139
384,458.198
386,458.258
388,458.317
390,458.357
392,458.397
394,458.437
396,458.471
398,458.504
400,458.538
402,458.477
404,458.417
406,458.356
408,458.064
410,457.771
412,457.479
414,457.796
416,458.112
418,458.429
420,458.059
422,457.69
424,457.32
426,457.522
428,457.725
430,457.927
432,457.758
434,457.588
436,457.419
438,457.516
440,457.612
442,457.709
444,457.347
446,456.986
448,456.624
450,456.485
452,456.345
454,456.206
456,456.049
458,455.893
460,455.736
462,456.13
464,456.525
466,456.919
468,456.6
470,456.282
472,455.963
474,455.753
476,455.542
478,455.332
480,455.187
482,455.043
484,454.898
486,455.006
488,455.113
490,455.221
492,455
494,454.778
496,454.557
498,454.506
500,454.454
502,454.403
504,454.418
506,454.433
508,454.448
510,454.711
512,454.974
514,455.237
516,454.838
518,454.44
520,454.041
522,454.159
524,454.277
526,454.395
528,454.064
530,453.733
532,453.402
534,453.574
536,453.747
538,453.919
540,453.837
542,453.755
544,453.673
546,453.642
548,453.612
550,453.581
552,453.637
554,453.692
556,453.748
558,453.527
560,453.306
562,453.085
564,453.05
566,453.015
568,452.98
570,453.123
572,453.266
574,453.409
576,452.832
578,452.256
580,451.679
582,451.613
584,451.548
586,451.482
588,451.565
590,451.647
592,451.73
594,451.7
596,451.669
598,451.639
600,451.48
900,443.278
902,443.278
904,443.278
906,443.415
908,443.553
910,443.69
912,443.474
914,443.258
916,443.042
918,442.927
920,442.812
922,442.697
924,442.787
926,442.876
928,442.966
930,442.747
932,442.527
934,442.308
936,442.185
938,442.062
940,441.939
942,441.817
944,441.694
946,441.572
948,441.589
950,441.606
952,441.623
954,441.655
956,441.688
958,441.72
960,441.911
962,442.101
964,442.292
966,442.217
968,442.142
970,442.067
972,441.504
974,440.94
976,440.377
978,440.668
980,440.96
982,441.251
984,441.027
986,440.802
988,440.578
990,440.709
992,440.839
994,440.97
996,440.944
998,440.919
1000,440.893
1002,440.636
1004,440.378
1006,440.121
1008,440.023
1010,439.924
1012,439.826
1014,439.9
1016,439.973
1018,440.047
1020,439.919
1022,439.792
1024,439.664
1026,439.215
1028,438.766
1030,438.317
1032,438.638
1034,438.96
1036,439.281
1038,439.122
1040,438.963
1042,438.804
1044,438.851
1046,438.899
1048,438.946
1050,438.845
1052,438.745
1054,438.644
1056,438.474
1058,438.304
1060,438.134
1062,437.992
1064,437.85
1066,437.708
1068,437.931
1070,438.153
1072,438.376
1074,438.193
1076,438.01
1078,437.827
1080,437.867
1082,437.906
1084,437.946
1086,437.687
1088,437.427
1090,437.168
1092,437.156
1094,437.144
1096,437.132
1098,436.945
1100,436.759
1102,436.572
1104,436.573
1106,436.574
1108,436.575
1110,436.788
1112,437.001
1114,437.214
1116,436.96
1118,436.706
1120,436.452
1122,436.509
1124,436.565
1126,436.622
1128,436.587
1130,436.552
1132,436.517
1134,436.411
1136,436.305
1138,436.199
1140,435.982
1142,435.766
1144,435.549
1146,435.67
1148,435.791
1150,435.912
1152,435.947
1154,435.983
1156,436.018
1158,435.685
1160,435.351
1162,435.018
1164,435.384
1166,435.751
1168,436.117
1170,435.861
1172,435.605
1174,435.349
1176,435.249
1178,435.15
1180,435.05
1182,435.168
1184,435.287
1186,435.405
1188,435.111
1190,434.818
1192,434.524
1194,434.678
1196,434.833
1198,434.987
1200,434.758
1202,434.528
1204,434.299
1206,434.63
1208,434.961
1210,435.292
1212,435.047
1214,434.802
1216,434.557
1218,434.544
1220,434.531
1222,434.518
1224,434.323
1226,434.127
1228,433.932
1230,434.079
1232,434.227
1234,434.374
1236,434.255
1238,434.137
1240,434.018
1242,434.032
1244,434.045
1246,434.059
1248,433.654
1250,433.25
1252,432.845
1254,433.103
1256,433.36
1258,433.618
1260,433.337
1262,433.055
1264,432.774
1266,432.959
1268,433.145
1270,433.33
1272,433.045
1274,432.76
1276,432.475
1278,432.555
1280,432.634
1282,432.714
1284,432.801
1286,432.889
1288,432.976
1290,432.72
1292,432.464
1294,432.208
1296,432.035
1298,431.863
1300,431.69
1302,431.994
1304,432.298
1306,432.602
1308,432.528
1310,432.454
1312,432.38
1314,432.13
1316,431.881
1318,431.631
1320,431.567
1322,431.504
1324,431.44
1326,431.622
1328,431.804
1330,431.986
1332,431.75
1334,431.513
1336,431.277
1338,431.179
1340,431.082
1342,430.984
1344,431.08
1346,431.177
1348,431.273
1350,431.372
1352,431.472
1354,431.571
1356,431.371
1358,431.172
1360,430.972
1362,430.706
1364,430.441
1366,430.175
1368,430.494
1370,430.812
1372,431.131
1374,430.974
1376,430.818
1378,430.661
1380,430.827
1382,430.994
1384,431.16
1386,430.903
1388,430.646
1390,430.389
1392,430.436
1394,430.482
1396,430.529
1398,430.451
1400,430.373
1402,430.295
1404,430.243
1406,430.192
1408,430.14
1410,429.877
1412,429.614
1414,429.351
1416,429.527
1418,429.703
1420,429.879
1422,429.781
1424,429.682
1426,429.584
1428,429.348
1430,429.111
1432,428.875
1434,428.975
1436,429.076
1438,429.176
1440,429.272
1442,429.369
1444,429.465
1446,429.37
1448,429.274
1450,429.179
1452,429.059
1454,428.938
1456,428.818
1458,428.982
1460,429.145
1462,429.309
1464,428.89
1466,428.47
1468,428.051
1470,428.061
1472,428.07
1474,428.08
1476,428.059
1478,428.038
1480,428.017
1482,428.276
1484,428.536
1486,428.795
1488,428.4
1490,428.004
1492,427.609
1494,427.888
1496,428.166
1498,428.445
1500,428.204
1800,424.088
1802,424.088
1804,424.088
1806,423.95
1808,423.811
1810,423.673
1812,423.572
1814,423.471
1816,423.37
1818,423.438
1820,423.505
1822,423.573
1824,423.128
1826,422.684
1828,422.239
1830,422.28
1832,422.32
1834,422.361
1836,422.616
1838,422.872
1840,423.127
1842,422.751
1844,422.376
1846,422
1848,422.254
1850,422.508
1852,422.762
1854,422.646
1856,422.53
1858,422.414
1860,422.395
1862,422.375
1864,422.356
1866,422.326
1868,422.296
1870,422.266
1872,422.232
1874,422.198
1876,422.164
1878,422.072
1880,421.979
1882,421.887
1884,421.776
1886,421.666
1888,421.555
1890,421.519
1892,421.483
1894,421.447
1896,421.269
1898,421.091
1900,420.913
1902,420.864
1904,420.814
1906,420.765
1908,420.945
1910,421.125
1912,421.305
1914,421.021
1916,420.736
1918,420.452
1920,420.361
1922,420.27
1924,420.179
1926,420.593
1928,421.007
1930,421.421
1932,421.19
1934,420.96
1936,420.729
1938,420.504
1940,420.279
1942,420.054
1944,420.224
1946,420.395
1948,420.565
1950,420.48
1952,420.395
1954,420.31
1956,420.328
1958,420.345
1960,420.363
1962,420.205
1964,420.048
1966,419.89
1968,419.665
1970,419.439
1972,419.214
1974,419.805
1976,420.397
1978,420.988
1980,420.595
1982,420.202
1984,419.809
1986,419.74
1988,419.671
1990,419.602
1992,419.55
1994,419.497
1996,419.445
1998,419.122
2000,418.8
2002,418.477
2004,418.75
2006,419.023
2008,419.296
2010,419.406
2012,419.516
2014,419.626
2016,419.313
2018,419
2020,418.687
2022,418.93
2024,419.173
2026,419.416
2028,419.138
2030,418.859
2032,418.581
2034,418.554
2036,418.528
2038,418.501
2040,418.589
2042,418.676
2044,418.764
2046,418.619
2048,418.473
2050,418.328
2052,418.392
2054,418.457
2056,418.521
2058,418.411
2060,418.302
2062,418.192
2064,418.003
2066,417.814
2068,417.625
2070,417.818
2072,418.011
2074,418.204
2076,417.82
2078,417.437
2080,417.053
2082,417.147
2084,417.242
2086,417.336
2088,417.433
2090,417.531
2092,417.628
2094,417.593
2096,417.557
2098,417.522
2100,417.435
2102,417.347
2104,417.26
2106,417.213
2108,417.165
2110,417.118
2112,417.467
2114,417.816
2116,418.165
2118,417.846
2120,417.526
2122,417.207
2124,417.151
2126,417.095
2128,417.039
2130,417.12
2132,417.202
2134,417.283
2136,417.157
2138,417.031
2140,416.905
2142,416.768
2144,416.63
2146,416.493
2148,416.774
2150,417.055
2152,417.336
2154,417.127
2156,416.917
2158,416.708
2160,416.508
2162,416.309
2164,416.109
2166,416.193
2168,416.276
2170,416.36
2172,416.669
2174,416.977
2176,417.286
2178,416.725
2180,416.165
2182,415.604
2184,415.894
2186,416.184
2188,416.474
2190,416.467
2192,416.461
2194,416.454
2196,416.262
2198,416.07
2200,415.878
2202,416.015
2204,416.151
2206,416.288
2208,416.427
2210,416.567
2212,416.706
2214,416.739
2216,416.771
2218,416.804
2220,416.392
2222,415.981
2224,415.569
2226,415.436
2228,415.304
2230,415.171
2232,415.451
2234,415.731
2236,416.011
2238,415.83
2240,415.65
2242,415.469
2244,415.408
2246,415.346
2248,415.285
2250,415.64
2252,415.996
2254,416.351
2256,415.878
2258,415.406
2260,414.933
2262,414.909
2264,414.886
2266,414.862
2268,414.733
2270,414.605
2272,414.476
2274,414.64
2276,414.803
2278,414.967
2280,414.783
2282,414.6
2284,414.416
2286,414.466
2288,414.517
2290,414.567
2292,414.479
2294,414.392
2296,414.304
2298,414.425
2300,414.547
2302,414.668
2304,414.566
2306,414.463
2308,414.361
2310,414.264
2312,414.166
2314,414.069
2316,413.926
2318,413.782
2320,413.639
2322,413.635
2324,413.63
2326,413.626
2328,413.803
2330,413.979
2332,414.156
2334,414.076
2336,413.995
2338,413.915
2340,414.031
2342,414.148
2344,414.264
2346,413.925
2348,413.586
2350,413.247
2352,413.392
2354,413.538
2356,413.683
2358,413.977
2360,414.271
2362,414.565
2364,414.103
2366,413.641
2368,413.179
2370,413.166
2372,413.154
2374,413.141
2376,413.204
2378,413.266
2380,413.329
2382,413.642
2384,413.955
2386,414.268
2388,413.891
2390,413.513
2392,413.136
2394,413.135
2396,413.133
2398,413.132
2400,413.097
2700,410.485
2702,410.485
2704,410.485
2706,410.412
2708,410.34
2710,410.267
2712,410.156
2714,410.045
2716,409.934
2718,409.97
2720,410.006
2722,410.042
2724,409.861
2726,409.679
2728,409.498
2730,409.41
2732,409.323
2734,409.235
2736,409.168
2738,409.101
2740,409.034
2742,409.096
2744,409.159
2746,409.221
2748,409.208
2750,409.194
2752,409.181
2754,409.224
2756,409.268
2758,409.311
2760,409.179
2762,409.048
2764,408.916
2766,408.757
2768,408.598
2770,408.439
2772,408.373
2774,408.306
2776,408.24
2778,408.193
2780,408.146
2782,408.099
2784,408.332
2786,408.565
2788,408.798
2790,408.688
2792,408.577
2794,408.467
2796,408.438
2798,408.409
2800,408.38
2802,408.358
2804,408.337
2806,408.315
2808,408.227
2810,408.138
2812,408.05
2814,407.951
2816,407.851
2818,407.752
2820,407.746
2822,407.74
2824,407.734
2826,407.719
2828,407.704
2830,407.689
2832,407.6
2834,407.511
2836,407.422
2838,407.293
2840,407.165
2842,407.036
2844,407.165
2846,407.294
2848,407.423
2850,407.523
2852,407.623
2854,407.723
2856,407.643
2858,407.563
2860,407.483
2862,407.327
2864,407.171
2866,407.015
2868,407.119
2870,407.224
2872,407.328
2874,407.289
2876,407.249
2878,407.21
2880,407.407
2882,407.604
2884,407.801
2886,407.876
2888,407.951
2890,408.026
2892,407.832
2894,407.639
2896,407.445
2898,407.36
2900,407.275
2902,407.19
2904,407.047
2906,406.903
2908,406.76
2910,407.163
2912,407.566
2914,407.969
2916,407.55
2918,407.131
2920,406.712
2922,406.634
2924,406.555
2926,406.477
2928,406.682
2930,406.887
2932,407.092
2934,406.916
2936,406.74
2938,406.564
2940,406.478
2942,406.391
2944,406.305
2946,406.202
2948,406.099
2950,405.996
2952,405.809
2954,405.623
2956,405.436
2958,405.926
2960,406.415
2962,406.905
2964,406.725
2966,406.546
2968,406.366
2970,406.224
2972,406.082
2974,405.94
2976,405.8
2978,405.66
2980,405.52
2982,405.707
2984,405.894
2986,406.081
2988,406.163
2990,406.246
2992,406.328
2994,405.801
2996,405.273
2998,404.746
3000,404.884
3002,405.022
3004,405.16
3006,405.07
3008,404.981
3010,404.891
3012,404.677
3014,404.462
3016,404.248
3018,404.54
3020,404.831
3022,405.123
3024,405.122
3026,405.122
3028,405.121
3030,405.198
3032,405.274
3034,405.351
3036,405.154
3038,404.956
3040,404.759
3042,404.804
3044,404.85
3046,404.895
3048,404.808
3050,404.721
3052,404.634
3054,404.659
3056,404.683
3058,404.708
3060,404.578
3062,404.449
3064,404.319
3066,404.511
3068,404.703
3070,404.895
3072,404.981
3074,405.066
3076,405.152
3078,405.03
3080,404.907
3082,404.785
3084,404.556
3086,404.326
3088,404.097
3090,404.135
3092,404.174
3094,404.212
3096,404.289
3098,404.366
3100,404.443
3102,404.232
3104,404.022
3106,403.811
3108,404.025
3110,404.239
3112,404.453
3114,404.082
3116,403.711
3118,403.34
3120,403.413
3122,403.485
3124,403.558
3126,403.711
3128,403.865
3130,404.018
3132,403.767
3134,403.517
3136,403.266
3138,403.622
3140,403.978
3142,404.334
3144,404.22
3146,404.105
3148,403.991
3150,403.612
3152,403.232
3154,402.853
3156,403.023
3158,403.194
3160,403.364
3162,403.457
3164,403.549
3166,403.642
3168,403.681
3170,403.719
3172,403.758
3174,403.442
3176,403.126
3178,402.81
3180,402.923
3182,403.036
3184,403.149
3186,403.157
3188,403.166
3190,403.174
3192,403.604
3194,404.033
3196,404.463
3198,403.809
3200,403.155
3202,402.501
3204,402.57
3206,402.638
3208,402.707
3210,402.595
3212,402.482
3214,402.37
3216,402.138
3218,401.905
3220,401.673
3222,401.936
3224,402.2
3226,402.463
3228,402.136
3230,401.808
3232,401.481
3234,401.658
3236,401.835
3238,402.012
3240,402.032
3242,402.053
3244,402.073
3246,402.09
3248,402.106
3250,402.123
3252,402.178
3254,402.232
3256,402.287
3258,402.275
3260,402.263
3262,402.251
3264,401.977
3266,401.703
3268,401.429
3270,401.503
3272,401.578
3274,401.652
3276,401.708
3278,401.765
3280,401.821
3282,401.646
3284,401.47
3286,401.295
3288,401.591
3290,401.888
3292,402.184
3294,401.876
3296,401.567
3298,401.259
3300,401.297
3600,401.818
3602,401.818
3604,401.818
3606,401.564
3608,401.31
3610,401.056
3612,401.036
3614,401.017
3616,400.997
3618,400.985
3620,400.973
3622,400.961
3624,400.557
3626,400.154
3628,399.75
3630,399.845
3632,399.941
3634,400.036
3636,400.195
3638,400.355
3640,400.514
3642,400.259
3644,400.005
3646,399.75
3648,399.927
3650,400.104
3652,400.281
3654,400.158
3656,400.036
3658,399.913
3660,399.824
3662,399.734
3664,399.645
3666,399.51
3668,399.375
3670,399.24
3672,399.476
3674,399.711
3676,399.947
3678,399.926
3680,399.904
3682,399.883
3684,399.835
3686,399.786
3688,399.738
3690,399.692
3692,399.647
3694,399.601
3696,399.43
3698,399.258
3700,399.087
3702,399.32
3704,399.554
3706,399.787
3708,399.721
3710,399.655
3712,399.589
3714,399.363
3716,399.136
3718,398.91
3720,398.958
3722,399.005
3724,399.053
3726,399.068
3728,399.084
3730,399.099
3732,399.028
3734,398.958
3736,398.887
3738,398.925
3740,398.962
3742,399
3744,398.867
3746,398.733
3748,398.6
3750,398.766
3752,398.931
3754,399.097
3756,398.976
3758,398.854
3760,398.733
3762,398.485
3764,398.236
3766,397.988
3768,398.265
3770,398.542
3772,398.819
3774,398.585
3776,398.351
3778,398.117
3780,398.189
3782,398.26
3784,398.332
3786,398.417
3788,398.501
3790,398.586
3792,398.47
3794,398.353
3796,398.237
3798,398.419
3800,398.6
3802,398.782
3804,398.652
3806,398.523
3808,398.393
3810,398.164
3812,397.934
3814,397.705
3816,397.647
3818,397.589
3820,397.531
3822,397.642
3824,397.753
3826,397.864
3828,397.762
3830,397.659
3832,397.557
3834,397.59
3836,397.622
3838,397.655
3840,397.482
3842,397.309
3844,397.136
3846,397.337
3848,397.539
3850,397.74
3852,397.473
3854,397.207
3856,396.94
3858,396.96
3860,396.981
3862,397.001
3864,396.989
3866,396.977
3868,396.965
3870,396.683
3872,396.401
3874,396.119
3876,396.431
3878,396.742
3880,397.054
3882,396.88
3884,396.705
3886,396.531
3888,396.835
3890,397.139
3892,397.443
3894,397.291
3896,397.139
3898,396.987
3900,397.03
3902,397.074
3904,397.117
3906,396.939
3908,396.76
3910,396.582
3912,396.538
3914,396.494
3916,396.45
3918,396.679
3920,396.909
3922,397.138
3924,396.985
3926,396.831
3928,396.678
3930,396.499
3932,396.321
3934,396.142
3936,396.37
3938,396.598
3940,396.826
3942,396.766
3944,396.707
3946,396.647
3948,396.627
3950,396.608
3952,396.588
3954,396.303
3956,396.018
3958,395.733
3960,396.218
3962,396.703
3964,397.188
3966,397.115
3968,397.042
3970,396.969
3972,396.659
3974,396.348
3976,396.038
3978,395.938
3980,395.838
3982,395.738
3984,395.773
3986,395.809
3988,395.844
3990,395.879
3992,395.913
3994,395.948
3996,395.911
3998,395.875
4000,395.838
4002,395.84
4004,395.841
4006,395.843
4008,395.65
4010,395.456
4012,395.263
4014,395.587
4016,395.912
4018,396.236
4020,396.021
4022,395.807
4024,395.592
4026,395.594
4028,395.597
4030,395.599
4032,395.547
4034,395.496
4036,395.444
4038,395.428
4040,395.413
4042,395.397
4044,395.397
4046,395.397
4048,395.397
4050,395.306
4052,395.214
4054,395.123
4056,395.073
4058,395.023
4060,394.973
4062,395.14
4064,395.308
4066,395.475
4068,395.115
4070,394.755
4072,394.395
4074,394.691
4076,394.987
4078,395.283
4080,395.433
4082,395.582
4084,395.732
4086,395.485
4088,395.238
4090,394.991
4092,395.028
4094,395.066
4096,395.103
4098,394.98
4100,394.858
4102,394.735
4104,394.835
4106,394.935
4108,395.035
4110,395.002
4112,394.97
4114,394.937
4116,394.886
4118,394.834
4120,394.783
4122,394.536
4124,394.288
4126,394.041
4128,394.357
4130,394.672
4132,394.988
4134,394.908
4136,394.829
4138,394.749
4140,394.667
4142,394.586
4144,394.504
4146,394.416
4148,394.327
4150,394.239
4152,394.418
4154,394.598
4156,394.777
4158,394.527
4160,394.277
4162,394.027
4164,393.993
4166,393.96
4168,393.926
4170,394.271
4172,394.617
4174,394.962
4176,394.501
4178,394.041
4180,393.58
4182,393.648
4184,393.717
4186,393.785
4188,393.941
4190,394.098
4192,394.254
4194,394.205
4196,394.155
4198,394.106
4200,394.053
4500,394.213
4502,394.213
4504,394.213
4506,393.928
4508,393.644
4510,393.359
4512,393.608
4514,393.856
4516,394.105
4518,393.808
4520,393.511
4522,393.214
4524,393.516
4526,393.818
4528,394.12
4530,393.808
4532,393.497
4534,393.185
4536,392.935
4538,392.686
4540,392.436
4542,392.821
4544,393.207
4546,393.592
4548,393.521
4550,393.45
4552,393.379
4554,393.136
4556,392.894
4558,392.651
4560,393.275
4562,393.899
4564,394.523
4566,393.991
4568,393.458
4570,392.926
4572,392.91
4574,392.893
4576,392.877
4578,392.856
4580,392.836
4582,392.815
4584,392.919
4586,393.022
4588,393.126
4590,393.238
4592,393.349
4594,393.461
4596,393.319
4598,393.178
4600,393.036
4602,392.73
4604,392.423
4606,392.117
4608,392.356
4610,392.595
4612,392.834
4614,392.631
4616,392.428
4618,392.225
4620,392.559
4622,392.893
4624,393.227
4626,392.877
4628,392.526
4630,392.176
4632,392.106
4634,392.036
4636,391.966
4638,391.889
4640,391.812
4642,391.735
4644,391.901
4646,392.066
4648,392.232
4650,392.195
4652,392.159
4654,392.122
4656,391.764
4658,391.406
4660,391.048
4662,391.513
4664,391.978
4666,392.443
4668,392.184
4670,391.924
4672,391.665
4674,391.508
4676,391.352
4678,391.195
4680,391.566
4682,391.938
4684,392.309
4686,392.112
4688,391.915
4690,391.718
4692,392.036
4694,392.355
4696,392.673
4698,392.504
4700,392.334
4702,392.165
4704,392.198
4706,392.23
4708,392.263
4710,392.025
4712,391.787
4714,391.549
4716,391.464
4718,391.378
4720,391.293
4722,391.454
4724,391.616
4726,391.777
4728,391.866
4730,391.955
4732,392.044
4734,391.818
4736,391.591
4738,391.365
4740,391.275
4742,391.185
4744,391.095
4746,391.123
4748,391.15
4750,391.178
4752,391.348
4754,391.517
4756,391.687
4758,391.34
4760,390.992
4762,390.645
4764,390.87
4766,391.095
4768,391.32
4770,391.266
4772,391.212
4774,391.158
4776,391.171
4778,391.183
4780,391.196
4782,391.011
4784,390.826
4786,390.641
4788,390.628
4790,390.615
4792,390.602
4794,390.565
4796,390.527
4798,390.49
4800,390.723
4802,390.955
4804,391.188
4806,391.091
4808,390.994
4810,390.897
4812,390.507
